Xd;Yd;Xu;Yu
792.8090;1337.6049;37.0000;67.0000
822.4789;1336.9052;38.0000;67.0000
853.2044;1336.5721;39.0000;67.0000
883.1162;1336.2349;40.0000;67.0000
913.4095;1335.6237;41.0000;67.0000
943.6004;1334.9788;42.0000;67.0000
973.6787;1334.5451;43.0000;67.0000
1004.3400;1334.0988;44.0000;67.0000
1034.5899;1333.4103;45.0000;67.0000
1064.7471;1332.5860;46.0000;67.0000
1095.4199;1331.9187;47.0000;67.0000
1125.6831;1331.4083;48.0000;67.0000
1155.8988;1330.8068;49.0000;67.0000
1186.5353;1330.0748;50.0000;67.0000
1217.1393;1329.2911;51.0000;67.0000
1247.3598;1328.4242;52.0000;67.0000
1277.6132;1327.5750;53.0000;67.0000
1308.0714;1326.8629;54.0000;67.0000
1338.1956;1326.2168;55.0000;67.0000
1368.5095;1325.5673;56.0000;67.0000
1399.0028;1324.8267;57.0000;67.0000
1428.9770;1323.9591;58.0000;67.0000
1459.1082;1323.0492;59.0000;67.0000
1489.0973;1322.1271;60.0000;67.0000
1519.1664;1321.2036;61.0000;67.0000
1548.9976;1320.3175;62.0000;67.0000
1579.0309;1319.4268;63.0000;67.0000
1608.5696;1318.4853;64.0000;67.0000
1638.3417;1317.5770;65.0000;67.0000
1667.9788;1316.7184;66.0000;67.0000
1697.4909;1315.8261;67.0000;67.0000
1726.8320;1314.9802;68.0000;67.0000
1756.1638;1314.1738;69.0000;67.0000
1785.4206;1313.3344;70.0000;67.0000
1814.3391;1312.4532;71.0000;67.0000
1843.4337;1311.6063;72.0000;67.0000
1872.2353;1310.6417;73.0000;67.0000
1901.2530;1309.6099;74.0000;67.0000
1929.6166;1308.6164;75.0000;67.0000
1957.9758;1307.6237;76.0000;67.0000
1986.4894;1306.5521;77.0000;67.0000
2014.8862;1305.4375;78.0000;67.0000
2043.0943;1304.3154;79.0000;67.0000
2071.1201;1303.1285;80.0000;67.0000
2098.7907;1301.9501;81.0000;67.0000
2126.2266;1300.7595;82.0000;67.0000
2153.5902;1299.6042;83.0000;67.0000
2181.4720;1298.4117;84.0000;67.0000
2208.3762;1297.2786;85.0000;67.0000
2235.5633;1296.0979;86.0000;67.0000
2262.3998;1294.8889;87.0000;67.0000
2289.3735;1293.6000;88.0000;67.0000
2315.6624;1292.3402;89.0000;67.0000
2341.9513;1291.0688;90.0000;67.0000
2368.3885;1289.8092;91.0000;67.0000
2394.6922;1288.5389;92.0000;67.0000
2420.6318;1287.5412;93.0000;67.0000
100.6134;1372.9973;13.0000;68.0000
128.3012;1372.8388;14.0000;68.0000
155.9319;1372.6960;15.0000;68.0000
183.8990;1372.5013;16.0000;68.0000
211.7445;1372.4010;17.0000;68.0000
382.1181;1371.4494;23.0000;68.0000
410.8518;1371.3122;24.0000;68.0000
439.7832;1371.0878;25.0000;68.0000
468.7862;1370.9079;26.0000;68.0000
497.8926;1370.5516;27.0000;68.0000
674.4915;1368.9437;33.0000;68.0000
703.9516;1368.7689;34.0000;68.0000
734.0396;1368.3657;35.0000;68.0000
763.6310;1368.0555;36.0000;68.0000
793.8350;1367.8858;37.0000;68.0000
974.5794;1364.5379;43.0000;68.0000
1005.1796;1364.0763;44.0000;68.0000
1035.2772;1363.7083;45.0000;68.0000
1065.6249;1363.0454;46.0000;68.0000
1096.2912;1362.2351;47.0000;68.0000
1278.4296;1357.8553;53.0000;68.0000
1308.5528;1357.2652;54.0000;68.0000
1338.7217;1356.3701;55.0000;68.0000
1369.2237;1355.4491;56.0000;68.0000
1399.2973;1354.5663;57.0000;68.0000
1579.2302;1349.3952;63.0000;68.0000
1609.0018;1348.3137;64.0000;68.0000
1638.5954;1347.4301;65.0000;68.0000
1668.2345;1346.5572;66.0000;68.0000
1697.6962;1345.4882;67.0000;68.0000
1872.3771;1340.1250;73.0000;68.0000
1901.3999;1339.2740;74.0000;68.0000
1929.6343;1338.1928;75.0000;68.0000
1958.0442;1337.1124;76.0000;68.0000
1986.5439;1336.2586;77.0000;68.0000
2153.5562;1328.5459;83.0000;68.0000
2181.4375;1327.3587;84.0000;68.0000
2208.2111;1326.2700;85.0000;68.0000
2235.5221;1324.9294;86.0000;68.0000
2262.2256;1323.6891;87.0000;68.0000
2420.3841;1315.8399;93.0000;68.0000
102.1453;1402.2412;13.0000;69.0000
129.6700;1402.1856;14.0000;69.0000
157.3467;1402.0927;15.0000;69.0000
185.2455;1402.0386;16.0000;69.0000
213.0931;1401.7572;17.0000;69.0000
383.3901;1401.1565;23.0000;69.0000
412.1892;1400.9324;24.0000;69.0000
441.0233;1400.7940;25.0000;69.0000
470.0803;1400.5517;26.0000;69.0000
499.1159;1400.3794;27.0000;69.0000
675.5185;1398.9947;33.0000;69.0000
705.0725;1398.4572;34.0000;69.0000
735.1277;1398.2957;35.0000;69.0000
764.6793;1398.1435;36.0000;69.0000
794.8812;1397.6176;37.0000;69.0000
975.5372;1394.7078;43.0000;69.0000
1005.9921;1394.3021;44.0000;69.0000
1035.9513;1393.5188;45.0000;69.0000
1066.4967;1392.7623;46.0000;69.0000
1097.0570;1392.2524;47.0000;69.0000
1279.1615;1387.5639;53.0000;69.0000
1308.9816;1387.1222;54.0000;69.0000
1339.4322;1386.2920;55.0000;69.0000
1369.6040;1385.5384;56.0000;69.0000
1399.7161;1384.7469;57.0000;69.0000
1579.4979;1379.2049;63.0000;69.0000
1609.2621;1377.9896;64.0000;69.0000
1638.9214;1377.0319;65.0000;69.0000
1668.4675;1376.0677;66.0000;69.0000
1697.9591;1375.3182;67.0000;69.0000
1872.5092;1369.3874;73.0000;69.0000
1901.4835;1368.4000;74.0000;69.0000
1929.6281;1367.3684;75.0000;69.0000
1958.0790;1366.3328;76.0000;69.0000
1986.5734;1365.3666;77.0000;69.0000
2153.5999;1357.4741;83.0000;69.0000
2181.3177;1356.3944;84.0000;69.0000
2207.9942;1355.2270;85.0000;69.0000
2235.4135;1353.9968;86.0000;69.0000
2261.9704;1352.5060;87.0000;69.0000
2420.0360;1344.3975;93.0000;69.0000
103.5330;1431.3466;13.0000;70.0000
131.0930;1431.3515;14.0000;70.0000
158.8535;1431.2353;15.0000;70.0000
186.6306;1431.0665;16.0000;70.0000
214.6305;1431.0129;17.0000;70.0000
384.7300;1430.4750;23.0000;70.0000
413.4694;1430.4256;24.0000;70.0000
442.3752;1430.3128;25.0000;70.0000
471.3082;1430.1865;26.0000;70.0000
500.4074;1430.0797;27.0000;70.0000
676.5659;1428.5499;33.0000;70.0000
706.2691;1428.2019;34.0000;70.0000
736.2406;1427.9760;35.0000;70.0000
765.7332;1427.6799;36.0000;70.0000
795.9689;1427.4751;37.0000;70.0000
976.4959;1424.5244;43.0000;70.0000
1006.7864;1423.9748;44.0000;70.0000
1036.7456;1423.7097;45.0000;70.0000
1067.4094;1423.1612;46.0000;70.0000
1097.6805;1422.2590;47.0000;70.0000
1279.4266;1417.8023;53.0000;70.0000
1309.6012;1417.1798;54.0000;70.0000
1340.0363;1416.2304;55.0000;70.0000
1369.9268;1415.3271;56.0000;70.0000
1400.3718;1414.3867;57.0000;70.0000
1579.7962;1408.9587;63.0000;70.0000
1609.4988;1407.7763;64.0000;70.0000
1639.1582;1406.8059;65.0000;70.0000
1668.6502;1405.8061;66.0000;70.0000
1698.2663;1404.8989;67.0000;70.0000
1872.5336;1398.5101;73.0000;70.0000
1901.5000;1397.4402;74.0000;70.0000
1929.6678;1396.3915;75.0000;70.0000
1958.1247;1395.3345;76.0000;70.0000
1986.5391;1394.3411;77.0000;70.0000
2153.5544;1386.4643;83.0000;70.0000
2181.0942;1385.2686;84.0000;70.0000
2207.8140;1384.0698;85.0000;70.0000
2235.2491;1382.6734;86.0000;70.0000
2261.7508;1381.2634;87.0000;70.0000
2419.7634;1372.5475;93.0000;70.0000
105.0087;1460.3975;13.0000;71.0000
132.6694;1460.3506;14.0000;71.0000
160.4211;1460.3675;15.0000;71.0000
188.1878;1460.3779;16.0000;71.0000
216.2191;1460.3165;17.0000;71.0000
386.2038;1459.8515;23.0000;71.0000
414.7903;1459.8197;24.0000;71.0000
443.7119;1459.7566;25.0000;71.0000
472.6062;1459.6950;26.0000;71.0000
501.6701;1459.5979;27.0000;71.0000
677.7393;1458.0295;33.0000;71.0000
707.4854;1457.8023;34.0000;71.0000
737.3589;1457.5601;35.0000;71.0000
766.8364;1457.4210;36.0000;71.0000
797.0843;1457.2750;37.0000;71.0000
977.4598;1454.4550;43.0000;71.0000
1007.5878;1454.1537;44.0000;71.0000
1037.6274;1453.4643;45.0000;71.0000
1068.2843;1452.5575;46.0000;71.0000
1098.2896;1451.8674;47.0000;71.0000
1279.7469;1447.4846;53.0000;71.0000
1310.3376;1446.8057;54.0000;71.0000
1340.4063;1445.9511;55.0000;71.0000
1370.5326;1445.2264;56.0000;71.0000
1400.8359;1444.0264;57.0000;71.0000
1580.0760;1438.5283;63.0000;71.0000
1609.7447;1437.4650;64.0000;71.0000
1639.3696;1436.4397;65.0000;71.0000
1668.8046;1435.4451;66.0000;71.0000
1698.4825;1434.3145;67.0000;71.0000
1872.5584;1427.6347;73.0000;71.0000
1901.4521;1426.5201;74.0000;71.0000
1929.6494;1425.4560;75.0000;71.0000
1958.1466;1424.3584;76.0000;71.0000
1986.4408;1423.3379;77.0000;71.0000
2153.4608;1415.3469;83.0000;71.0000
2180.7895;1414.0871;84.0000;71.0000
2207.6968;1412.6863;85.0000;71.0000
2234.9746;1411.1523;86.0000;71.0000
2261.6325;1409.6593;87.0000;71.0000
2419.5041;1401.0908;93.0000;71.0000
106.6861;1489.3295;13.0000;72.0000
134.3131;1489.3847;14.0000;72.0000
161.9594;1489.4472;15.0000;72.0000
189.7665;1489.4647;16.0000;72.0000
217.6403;1489.4759;17.0000;72.0000
387.5781;1489.2302;23.0000;72.0000
416.2775;1489.2107;24.0000;72.0000
445.0037;1489.1947;25.0000;72.0000
474.0134;1489.1344;26.0000;72.0000
502.9203;1488.9854;27.0000;72.0000
678.9635;1487.6499;33.0000;72.0000
708.7393;1487.4433;34.0000;72.0000
738.4627;1487.4239;35.0000;72.0000
767.9905;1487.3024;36.0000;72.0000
798.1741;1486.6757;37.0000;72.0000
978.4394;1484.2380;43.0000;72.0000
1008.3674;1483.5048;44.0000;72.0000
1038.5422;1482.8968;45.0000;72.0000
1069.1212;1482.2927;46.0000;72.0000
1098.9750;1481.7245;47.0000;72.0000
1280.4939;1477.4540;53.0000;72.0000
1310.8992;1476.7174;54.0000;72.0000
1340.8253;1475.8411;55.0000;72.0000
1371.1825;1474.8674;56.0000;72.0000
1401.0948;1473.7494;57.0000;72.0000
1580.3704;1467.7703;63.0000;72.0000
1610.0011;1466.9583;64.0000;72.0000
1639.5445;1465.9396;65.0000;72.0000
1669.0040;1464.9052;66.0000;72.0000
1698.4759;1463.6903;67.0000;72.0000
1872.5563;1457.0935;73.0000;72.0000
1901.3199;1455.7794;74.0000;72.0000
1929.6848;1454.5090;75.0000;72.0000
1958.0776;1453.3012;76.0000;72.0000
1986.3427;1452.0663;77.0000;72.0000
2153.3158;1444.1750;83.0000;72.0000
2180.3731;1442.7501;84.0000;72.0000
2207.5789;1441.2274;85.0000;72.0000
2234.5444;1439.8298;86.0000;72.0000
2261.5235;1438.4283;87.0000;72.0000
2419.0973;1429.1607;93.0000;72.0000
108.4115;1518.2061;13.0000;73.0000
135.9461;1518.2103;14.0000;73.0000
163.5369;1518.3453;15.0000;73.0000
191.2943;1518.4643;16.0000;73.0000
219.1338;1518.5460;17.0000;73.0000
247.2720;1518.5604;18.0000;73.0000
275.3313;1518.6083;19.0000;73.0000
303.5864;1518.6048;20.0000;73.0000
332.0732;1518.5807;21.0000;73.0000
360.4258;1518.5381;22.0000;73.0000
388.9458;1518.5224;23.0000;73.0000
417.7101;1518.4954;24.0000;73.0000
446.4609;1518.4796;25.0000;73.0000
475.3568;1518.4149;26.0000;73.0000
504.3618;1518.3394;27.0000;73.0000
533.5067;1518.1810;28.0000;73.0000
562.7123;1517.9852;29.0000;73.0000
591.9606;1517.7767;30.0000;73.0000
621.5054;1517.5628;31.0000;73.0000
650.5824;1517.4234;32.0000;73.0000
680.3032;1517.3665;33.0000;73.0000
710.0032;1517.3059;34.0000;73.0000
739.5283;1517.1035;35.0000;73.0000
769.1722;1516.5709;36.0000;73.0000
799.2819;1516.1305;37.0000;73.0000
828.8189;1515.8384;38.0000;73.0000
859.2566;1515.5123;39.0000;73.0000
888.6827;1515.3102;40.0000;73.0000
919.3290;1514.9825;41.0000;73.0000
949.0534;1514.3399;42.0000;73.0000
979.4425;1513.6597;43.0000;73.0000
1009.1860;1513.2925;44.0000;73.0000
1039.5159;1512.7803;45.0000;73.0000
1069.9124;1512.0673;46.0000;73.0000
1099.7096;1511.4032;47.0000;73.0000
1130.2442;1510.6016;48.0000;73.0000
1160.2526;1509.8983;49.0000;73.0000
1190.5461;1509.3699;50.0000;73.0000
1220.9378;1508.7079;51.0000;73.0000
1250.9543;1507.9033;52.0000;73.0000
1281.2933;1507.0928;53.0000;73.0000
1311.1930;1506.2709;54.0000;73.0000
1341.4772;1505.3852;55.0000;73.0000
1371.5318;1504.4681;56.0000;73.0000
1401.5700;1503.4637;57.0000;73.0000
1431.5617;1502.4462;58.0000;73.0000
1461.4198;1501.4259;59.0000;73.0000
1491.3162;1500.4071;60.0000;73.0000
1521.1999;1499.4146;61.0000;73.0000
1550.7861;1498.4535;62.0000;73.0000
1580.5377;1497.4534;63.0000;73.0000
1610.2858;1496.3892;64.0000;73.0000
1639.7096;1495.3331;65.0000;73.0000
1669.1504;1494.2765;66.0000;73.0000
1698.4971;1493.1951;67.0000;73.0000
1727.7896;1492.0573;68.0000;73.0000
1756.9676;1490.8863;69.0000;73.0000
1786.0786;1489.7434;70.0000;73.0000
1814.9692;1488.5750;71.0000;73.0000
1843.7825;1487.3782;72.0000;73.0000
1872.5082;1486.1176;73.0000;73.0000
1901.1909;1484.7963;74.0000;73.0000
1929.6485;1483.5512;75.0000;73.0000
1957.9745;1482.3205;76.0000;73.0000
1986.1609;1481.0708;77.0000;73.0000
2014.2417;1479.8067;78.0000;73.0000
2042.3996;1478.3825;79.0000;73.0000
2070.1031;1476.8727;80.0000;73.0000
2097.8920;1475.4863;81.0000;73.0000
2125.5410;1474.2056;82.0000;73.0000
2152.9943;1472.8086;83.0000;73.0000
2179.9747;1471.3456;84.0000;73.0000
2207.3860;1469.8275;85.0000;73.0000
2234.0893;1468.4093;86.0000;73.0000
2261.2176;1466.9561;87.0000;73.0000
2287.5804;1465.4352;88.0000;73.0000
2313.9751;1463.8825;89.0000;73.0000
2340.4023;1462.3725;90.0000;73.0000
2366.6639;1460.7272;91.0000;73.0000
2392.7693;1459.0142;92.0000;73.0000
2418.6392;1457.4714;93.0000;73.0000
110.0834;1546.9032;13.0000;74.0000
137.5967;1547.1405;14.0000;74.0000
165.4399;1547.2383;15.0000;74.0000
192.9051;1547.5190;16.0000;74.0000
220.7943;1547.6852;17.0000;74.0000
248.7413;1547.7699;18.0000;74.0000
276.9149;1547.7863;19.0000;74.0000
305.1946;1547.9080;20.0000;74.0000
333.4900;1547.9048;21.0000;74.0000
362.0719;1547.8851;22.0000;74.0000
390.5188;1547.8415;23.0000;74.0000
419.0910;1547.7952;24.0000;74.0000
447.9975;1547.7307;25.0000;74.0000
476.7648;1547.7233;26.0000;74.0000
505.8139;1547.6455;27.0000;74.0000
534.7990;1547.5412;28.0000;74.0000
564.1509;1547.4514;29.0000;74.0000
593.2698;1547.3985;30.0000;74.0000
622.5847;1547.3201;31.0000;74.0000
651.9721;1547.1526;32.0000;74.0000
681.6725;1546.9299;33.0000;74.0000
711.2246;1546.6604;34.0000;74.0000
740.6155;1546.2604;35.0000;74.0000
770.4285;1545.8864;36.0000;74.0000
800.3775;1545.6519;37.0000;74.0000
829.9195;1545.4472;38.0000;74.0000
860.2283;1545.2077;39.0000;74.0000
889.8333;1544.8435;40.0000;74.0000
920.2240;1544.2232;41.0000;74.0000
949.8801;1543.6945;42.0000;74.0000
980.4058;1543.4432;43.0000;74.0000
1010.0508;1543.0661;44.0000;74.0000
1040.4790;1542.3546;45.0000;74.0000
1070.6709;1541.5543;46.0000;74.0000
1100.5878;1540.9622;47.0000;74.0000
1131.1426;1540.3110;48.0000;74.0000
1160.9612;1539.6508;49.0000;74.0000
1191.4015;1538.9655;50.0000;74.0000
1221.3906;1538.1813;51.0000;74.0000
1251.5417;1537.3631;52.0000;74.0000
1281.7744;1536.5102;53.0000;74.0000
1311.6325;1535.6561;54.0000;74.0000
1342.0555;1534.8481;55.0000;74.0000
1371.8798;1534.0072;56.0000;74.0000
1402.0919;1533.0509;57.0000;74.0000
1431.7565;1532.1054;58.0000;74.0000
1461.8768;1531.0735;59.0000;74.0000
1491.5809;1530.0646;60.0000;74.0000
1521.4284;1529.0522;61.0000;74.0000
1551.2419;1528.0533;62.0000;74.0000
1580.6561;1526.9843;63.0000;74.0000
1610.4577;1525.8312;64.0000;74.0000
1639.8953;1524.6927;65.0000;74.0000
1669.2645;1523.5757;66.0000;74.0000
1698.5452;1522.4502;67.0000;74.0000
1727.8030;1521.3340;68.0000;74.0000
1756.9846;1520.1424;69.0000;74.0000
1786.0158;1518.8684;70.0000;74.0000
1814.9440;1517.6601;71.0000;74.0000
1843.7101;1516.4373;72.0000;74.0000
1872.4653;1515.1870;73.0000;74.0000
1901.0832;1513.9207;74.0000;74.0000
1929.5052;1512.5591;75.0000;74.0000
1957.8257;1511.2783;76.0000;74.0000
1985.9574;1510.0650;77.0000;74.0000
2014.1107;1508.6641;78.0000;74.0000
2041.8571;1507.2214;79.0000;74.0000
2069.9660;1505.7968;80.0000;74.0000
2097.5482;1504.4106;81.0000;74.0000
2125.2934;1502.9581;82.0000;74.0000
2152.4953;1501.4887;83.0000;74.0000
2179.7439;1499.9523;84.0000;74.0000
2207.0530;1498.4402;85.0000;74.0000
2233.7489;1496.9445;86.0000;74.0000
2260.6988;1495.3436;87.0000;74.0000
2287.4440;1493.7471;88.0000;74.0000
2313.5834;1492.2941;89.0000;74.0000
2339.7722;1490.6548;90.0000;74.0000
2366.1656;1488.9311;91.0000;74.0000
2392.0342;1487.2742;92.0000;74.0000
2418.1352;1485.6309;93.0000;74.0000
111.8320;1575.7406;13.0000;75.0000
139.2404;1575.9256;14.0000;75.0000
166.8329;1576.0884;15.0000;75.0000
194.6124;1576.2382;16.0000;75.0000
222.4876;1576.4385;17.0000;75.0000
250.4611;1576.5735;18.0000;75.0000
278.5424;1576.7223;19.0000;75.0000
306.8231;1576.8561;20.0000;75.0000
335.0409;1576.9835;21.0000;75.0000
363.5105;1577.0062;22.0000;75.0000
392.1212;1577.0051;23.0000;75.0000
420.6375;1576.9562;24.0000;75.0000
449.4640;1576.9322;25.0000;75.0000
478.3237;1576.9207;26.0000;75.0000
507.1654;1576.9154;27.0000;75.0000
536.3072;1576.8249;28.0000;75.0000
565.4026;1576.7367;29.0000;75.0000
594.5950;1576.6521;30.0000;75.0000
623.9060;1576.4993;31.0000;75.0000
653.2553;1576.2682;32.0000;75.0000
682.9827;1576.0498;33.0000;75.0000
712.4215;1575.8169;34.0000;75.0000
741.8053;1575.5880;35.0000;75.0000
771.7138;1575.4980;36.0000;75.0000
801.4642;1575.3902;37.0000;75.0000
831.0746;1575.0153;38.0000;75.0000
861.2770;1574.5536;39.0000;75.0000
890.9014;1574.0363;40.0000;75.0000
921.2288;1573.5752;41.0000;75.0000
950.8981;1573.3994;42.0000;75.0000
981.3946;1573.0988;43.0000;75.0000
1010.9325;1572.2706;44.0000;75.0000
1041.4133;1571.5857;45.0000;75.0000
1071.4002;1571.1374;46.0000;75.0000
1101.5387;1570.5026;47.0000;75.0000
1131.7315;1569.8480;48.0000;75.0000
1161.6198;1569.2879;49.0000;75.0000
1192.1280;1568.4350;50.0000;75.0000
1221.8331;1567.5902;51.0000;75.0000
1252.3462;1566.7969;52.0000;75.0000
1282.1157;1566.0160;53.0000;75.0000
1312.3924;1565.1749;54.0000;75.0000
1342.3911;1564.3491;55.0000;75.0000
1372.4559;1563.4139;56.0000;75.0000
1402.3707;1562.4597;57.0000;75.0000
1432.4005;1561.4653;58.0000;75.0000
1462.0968;1560.4588;59.0000;75.0000
1492.0121;1559.4435;60.0000;75.0000
1521.6787;1558.4087;61.0000;75.0000
1551.3982;1557.3500;62.0000;75.0000
1580.8885;1556.2469;63.0000;75.0000
1610.5033;1555.1019;64.0000;75.0000
1640.0956;1553.9650;65.0000;75.0000
1669.3843;1552.8228;66.0000;75.0000
1698.5979;1551.6295;67.0000;75.0000
1727.8853;1550.3493;68.0000;75.0000
1756.9556;1549.0898;69.0000;75.0000
1786.0303;1547.8921;70.0000;75.0000
1814.8147;1546.6844;71.0000;75.0000
1843.6136;1545.4943;72.0000;75.0000
1872.3526;1544.1958;73.0000;75.0000
1900.9184;1542.7992;74.0000;75.0000
1929.3841;1541.5130;75.0000;75.0000
1957.6114;1540.2715;76.0000;75.0000
1985.7592;1538.8970;77.0000;75.0000
2013.7634;1537.4924;78.0000;75.0000
2041.7364;1536.0143;79.0000;75.0000
2069.6251;1534.5231;80.0000;75.0000
2097.3812;1533.1077;81.0000;75.0000
2124.9226;1531.6428;82.0000;75.0000
2152.0088;1530.0641;83.0000;75.0000
2179.5283;1528.4576;84.0000;75.0000
2206.4716;1526.9396;85.0000;75.0000
2233.4875;1525.3419;86.0000;75.0000
2260.1301;1523.7023;87.0000;75.0000
2286.8887;1522.0651;88.0000;75.0000
2313.3619;1520.4138;89.0000;75.0000
2339.5183;1518.7281;90.0000;75.0000
2365.6058;1517.0440;91.0000;75.0000
2391.6463;1515.3361;92.0000;75.0000
2417.4754;1513.6174;93.0000;75.0000
86.3655;1604.4052;12.0000;76.0000
113.6275;1604.3730;13.0000;76.0000
140.9691;1604.5157;14.0000;76.0000
168.6146;1604.7363;15.0000;76.0000
196.3822;1604.9921;16.0000;76.0000
224.2186;1605.2699;17.0000;76.0000
252.2268;1605.4972;18.0000;76.0000
280.2239;1605.6144;19.0000;76.0000
308.4721;1605.7736;20.0000;76.0000
336.7066;1605.9173;21.0000;76.0000
365.0133;1606.0505;22.0000;76.0000
393.6358;1606.1032;23.0000;76.0000
422.2680;1606.1396;24.0000;76.0000
450.9470;1606.1402;25.0000;76.0000
479.8344;1606.1040;26.0000;76.0000
508.6365;1606.0402;27.0000;76.0000
537.7146;1606.0010;28.0000;76.0000
566.7119;1605.9166;29.0000;76.0000
596.0314;1605.8317;30.0000;76.0000
625.2085;1605.7122;31.0000;76.0000
654.6743;1605.5880;32.0000;76.0000
684.2970;1605.5241;33.0000;76.0000
713.5611;1605.4831;34.0000;76.0000
743.0853;1605.2774;35.0000;76.0000
772.9851;1604.9953;36.0000;76.0000
802.5318;1604.5525;37.0000;76.0000
832.2811;1604.1127;38.0000;76.0000
862.3729;1603.7656;39.0000;76.0000
891.9753;1603.4953;40.0000;76.0000
922.2648;1603.2515;41.0000;76.0000
951.8844;1602.8007;42.0000;76.0000
982.3161;1602.0801;43.0000;76.0000
1011.8474;1601.5173;44.0000;76.0000
1042.3459;1601.1128;45.0000;76.0000
1072.1324;1600.5435;46.0000;76.0000
1102.4519;1599.8687;47.0000;76.0000
1132.2942;1599.2352;48.0000;76.0000
1162.5093;1598.4646;49.0000;76.0000
1192.7356;1597.7166;50.0000;76.0000
1222.5991;1597.0699;51.0000;76.0000
1252.9845;1596.3134;52.0000;76.0000
1282.6491;1595.4966;53.0000;76.0000
1313.0223;1594.6648;54.0000;76.0000
1342.7859;1593.7259;55.0000;76.0000
1373.0045;1592.6878;56.0000;76.0000
1402.7079;1591.7059;57.0000;76.0000
1432.7853;1590.7087;58.0000;76.0000
1462.4857;1589.6900;59.0000;76.0000
1492.2056;1588.6417;60.0000;76.0000
1522.0626;1587.5842;61.0000;76.0000
1551.5382;1586.5096;62.0000;76.0000
1581.1040;1585.4200;63.0000;76.0000
1610.5459;1584.3028;64.0000;76.0000
1640.2551;1583.1387;65.0000;76.0000
1669.4657;1581.9252;66.0000;76.0000
1698.6322;1580.6464;67.0000;76.0000
1727.8853;1579.4187;68.0000;76.0000
1756.9381;1578.1920;69.0000;76.0000
1785.9997;1576.9138;70.0000;76.0000
1814.7579;1575.7085;71.0000;76.0000
1843.5124;1574.3970;72.0000;76.0000
1872.1876;1573.0449;73.0000;76.0000
1900.6983;1571.7640;74.0000;76.0000
1929.1984;1570.4213;75.0000;76.0000
1957.4250;1569.0543;76.0000;76.0000
1985.5427;1567.7022;77.0000;76.0000
2013.5555;1566.1636;78.0000;76.0000
2041.5184;1564.6173;79.0000;76.0000
2069.3592;1563.2417;80.0000;76.0000
2097.0572;1561.8173;81.0000;76.0000
2124.3758;1560.2322;82.0000;76.0000
2151.6457;1558.6014;83.0000;76.0000
2179.0997;1556.9747;84.0000;76.0000
2205.9241;1555.3650;85.0000;76.0000
2233.0696;1553.7114;86.0000;76.0000
2259.6974;1552.0598;87.0000;76.0000
2286.2107;1550.3604;88.0000;76.0000
2312.7743;1548.6500;89.0000;76.0000
2339.2229;1546.8979;90.0000;76.0000
2365.0308;1545.1705;91.0000;76.0000
2391.2634;1543.3588;92.0000;76.0000
2416.7726;1541.5427;93.0000;76.0000
2442.3197;1539.8537;94.0000;76.0000
88.0884;1632.4302;12.0000;77.0000
115.4462;1632.7359;13.0000;77.0000
142.8190;1633.1221;14.0000;77.0000
170.4631;1633.4234;15.0000;77.0000
198.1553;1633.6901;16.0000;77.0000
225.9612;1633.9488;17.0000;77.0000
253.8028;1634.1678;18.0000;77.0000
281.9961;1634.3996;19.0000;77.0000
309.9944;1634.5828;20.0000;77.0000
338.3830;1634.7339;21.0000;77.0000
366.7195;1634.8562;22.0000;77.0000
395.1700;1635.0142;23.0000;77.0000
423.8256;1635.1035;24.0000;77.0000
452.5018;1635.1674;25.0000;77.0000
481.2623;1635.1585;26.0000;77.0000
510.2322;1635.1448;27.0000;77.0000
539.1957;1635.1379;28.0000;77.0000
568.1854;1635.1146;29.0000;77.0000
597.4748;1635.0629;30.0000;77.0000
626.7887;1634.9999;31.0000;77.0000
656.0854;1634.9052;32.0000;77.0000
685.4983;1634.7651;33.0000;77.0000
714.7124;1634.5387;34.0000;77.0000
744.4532;1634.2654;35.0000;77.0000
774.2116;1633.9424;36.0000;77.0000
803.6307;1633.6369;37.0000;77.0000
833.5822;1633.4738;38.0000;77.0000
863.4541;1633.2833;39.0000;77.0000
893.1987;1632.8342;40.0000;77.0000
923.3856;1632.3391;41.0000;77.0000
953.0076;1631.8887;42.0000;77.0000
983.2678;1631.4212;43.0000;77.0000
1012.7885;1630.9128;44.0000;77.0000
1043.2612;1630.3034;45.0000;77.0000
1072.9064;1629.7474;46.0000;77.0000
1103.3392;1629.1650;47.0000;77.0000
1133.2416;1628.4003;48.0000;77.0000
1163.3755;1627.7115;49.0000;77.0000
1193.3225;1627.0861;50.0000;77.0000
1223.4099;1626.3610;51.0000;77.0000
1253.4056;1625.5400;52.0000;77.0000
1283.4551;1624.6942;53.0000;77.0000
1313.3678;1623.7866;54.0000;77.0000
1343.4484;1622.8424;55.0000;77.0000
1373.3184;1621.8880;56.0000;77.0000
1403.2642;1620.8732;57.0000;77.0000
1432.9759;1619.8738;58.0000;77.0000
1462.6965;1618.8654;59.0000;77.0000
1492.5114;1617.8339;60.0000;77.0000
1522.2181;1616.7801;61.0000;77.0000
1551.8262;1615.6516;62.0000;77.0000
1581.2993;1614.4988;63.0000;77.0000
1610.5982;1613.3993;64.0000;77.0000
1640.3628;1612.2014;65.0000;77.0000
1669.5143;1610.9629;66.0000;77.0000
1698.6596;1609.6682;67.0000;77.0000
1727.9297;1608.3326;68.0000;77.0000
1756.8325;1607.0733;69.0000;77.0000
